"docid"	"segmentid"	"text"	"ANNOTATOR1"	"ANNOTATOR2"	"MERGED"
"masc_news_20020731-nyt_part1.txt"	"83"	"that the ethics panel had confirmed only a handful of the gifts"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"84"	"he said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"85"	"his client had given Torricelli,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"86"	"and that the panel did not deal with what"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"87"	"he said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"88"	"were actions by Torricelli to thwart the federal investigation."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"89"	"""This matter was far more serious than what the committee found,"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"90"	"Simon said."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"91"	"According to two government officials"	"NONE"	"STATIVE"	"NONE"
"masc_news_20020731-nyt_part1.txt"	"92"	"involved in the inquiry, the Ethics Committee received a vast amount of information from federal investigators, some of it under a court order"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"93"	"issued in March."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"94"	"That information included witness statements, store receipts and other documents"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"95"	"indicating"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"96"	"that Chang had paid for expensive items"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"97"	"given to Torricelli, his sister, one of his longtime aides, Roberta Stern, and one of Torricelli's former girlfriends, Judy D. Balaban."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"98"	"The committee's letter did not mention Chang's reported gifts to Torricelli of an $8,100 Rolex watch, about a dozen Italian-made suits and a $3,816 antique grandfather clock."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"99"	"Nor did it cite a $1,590 Oriental carpet that Chang gave to Torricelli's former wife, Susan Holloway Torricelli."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"100"	"A government official involved in the inquiry said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"101"	"that evidence of those gifts was either incomplete or the subject of conflicting accounts by different witnesses."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"102"	"The committee confirmed Torricelli's claims"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"103"	"he had made partial repayments to Chang for two gifts: a large-screen television and a stereo compact-disc player."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"104"	"But it said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"105"	"the senator had showed ""poor judgment"" by failing to reimburse him for the full market value of the gifts."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"106"	"A person familiar with Torricelli's testimony to the committee said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"107"	"he had told its members"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"108"	"that he repaid the ""wholesale"" cost of the appliances"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"109"	"because Chang told him"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"110"	"that was what he had paid."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"111"	"The ethics panel also criticized Torricelli for taking two bronze statues on loan from Chang."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"112"	"The statues, the existence of which had not been publicly known before,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"113"	"were displayed in Torricelli's Senate office."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"114"	"Finally, the committee appeared to have discounted Torricelli's contention"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"115"	"that he was not responsible for expensive earrings"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"116"	"that Chang had given as Christmas gifts to his sister, Stern and Balaban."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"117"	"The senator's belief ""that such items were of little value"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"118"	"or were not gifts to you under the circumstances"" displayed poor judgment"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"119"	"and violated Senate gift rules,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"120"	"the panel found."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"121"	"According to a government official"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"122"	"involved in the inquiry, the information"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"123"	"reviewed by the Ethics Committee also included an analysis by federal investigators showing"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"124"	"that during the period in which Chang claimed to have made numerous cash payments to Torricelli, the senator spent thousands of dollars more in cash"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"125"	"than investigators could account for from his bank withdrawals and other known sources of income."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"126"	"The analysis, which was assembled from banking and credit records, income-tax returns and congressional financial-disclosure forms,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"127"	"showed by March"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part1.txt"	"128"	"of 1998, Torricelli's cash expenditures were more than $22,000 in excess of the cash"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"129"	"he had generated from checks and automatic-teller machines,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"130"	"an official who has reviewed the document said."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"131"	"A spokeswoman for Torricelli, Debra DeShong, said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"132"	"he had fully accounted for all the money"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"133"	"he had spent."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"134"	"""Senator Torricelli provided the committee with a full explanation of sources of income and any funds"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"135"	"used for cash purposes,"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"136"	"she said."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"137"	"Even after the ethics committee admonished Torricelli on Tuesday night,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"138"	"one of his most important political supporters, Senate majority leader Tom Daschle, D-S.D., continued to defend him,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"139"	"stating"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"140"	"that the panel had found Chang ""a witness wholly without credibility."""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"141"	"Moving quickly to make a campaign issue of the Senate letter,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"142"	"Bill Pascoe, Forrester's campaign manager, said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"143"	"the findings were evidence"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part1.txt"	"144"	"that Torricelli had undertaken an ""extensive campaign of misinformation and deceit,"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"145"	"and called on him to release the sworn testimony"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"146"	"he gave to the panel."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"147"	"Pascoe said,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part1.txt"	"148"	"""Only then will New Jersey voters be able to decide Torricelli's fitness for office."""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"0"	"POWELL IN BRUNEI FOR TERROR TALKS;"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"1"	"BUT HUMAN RIGHTS REMAINS PERSISTENT ISSUE"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"2"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"3"	"BANDAR SERI BEGAWAN, Brunei"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"4"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"5"	"U.S. Secretary of State Colin Powell arrived here on Tuesday night for meetings with fellow foreign ministers"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"6"	"aimed at solidifying a second front, in Southeast Asia, in the campaign against global terrorism."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"7"	"But he has had to balance that goal with longstanding concerns about human rights abuses in the region."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"8"	"In meetings on Tuesday in Malaysia and Singapore before touching down in this oil-producing sultanate for two days of talks with members of the Association of South East Asian Nations, Powell said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"9"	"he repeatedly raised the issue."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"10"	"""We still believe strongly in human rights, and that everything"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"11"	"we do has to be consistent with universal standards of human rights,"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"12"	"he said."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"13"	"But at a news conference in Singapore, Powell hinted"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"14"	"that the Bush administration was ready to discuss resuming military cooperation with Indonesia, the world's most populous Muslim nation and a sometimes reluctant partner in the efforts to crack down on militant Islamic groups."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"15"	"The United States cut virtually all military links with Indonesia in 1999"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"16"	"after its forces were implicated in the violence"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"17"	"that swept East Timor"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"18"	"after that territory voted for independence."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"19"	"On Thursday, Powell and representatives of the nations of the Asian group, including Indonesia, are expected to sign a declaration"	"STATIVE"	"BOTH"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"20"	"promising cooperation to prevent terrorism by sharing information,"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"21"	"blocking funds,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"22"	"tightening borders"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"23"	"and making it hard to use forged travel papers."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"24"	"""We recognized"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"25"	"that terrorism is a global threat"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"26"	"and that the disturbing acts of terrorism and transnational crimes, which continue to threaten world peace and stability,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"27"	"must be tackled by the international community,"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"28"	"the ministers said in a communique on Tuesday."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"29"	"Powell is among the representatives from 13 nations outside Southeast Asia,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"30"	"including China, Japan and Russia,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"31"	"that are taking part in the annual meeting of the group's regional forum."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"32"	"Terrorism dominates the agenda,"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"33"	"though the possibility of a meeting here between Powell and his North Korean counterpart, Paek Nam Sun, has generated the most news."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"34"	"It would be the highest-level contact between the United States and North Korea"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"35"	"since President Bush took office."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"36"	"Powell heads to Indonesia's capital, Jakarta, late on Thursday before finishing a weeklong trip through the region in the Philippines on Saturday."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"37"	"He said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"38"	"that when he arrives in Jakarta,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"39"	"he will have ""some ideas and some initiatives"" to present to President Megawati Sukarnoputri."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"40"	"Indonesia is already receiving $400,000 in the current fiscal year for civilian training programs"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"41"	"and is to receive a like amount next year;"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"42"	"and the United States expects to provide an additional $16 million this year to train police officers in counterterrorism."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"43"	"At the same time, the Pentagon is reviewing"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"44"	"how to allocate another $17 million in ""counterterrorism fellowships,"""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"45"	"some of which could go to Indonesia."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"46"	"But a senior State Department official also acknowledged"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"47"	"that some in the administration and Congress are pushing for more direct military cooperation,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"48"	"which would require congressional approval."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"49"	"""I think"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"50"	"they recognize the danger"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"51"	"that we all face"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"52"	"and I think"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"53"	"they have been cooperating more fully with us"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"54"	"as time goes by,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"55"	"and I'm quite sure"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"56"	"that Mrs. Megawati is committed to this cause,"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"57"	"Powell said in Singapore."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"58"	"He met there with Prime Minister Goh Chok Tong,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"59"	"who endorsed the idea of renewed military ties between the United States and Indonesia as an important step in stabilizing that country."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"60"	"Powell contended"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"61"	"that it was not inconsistent to want to foster cooperation even with an organization like the Indonesian military,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"62"	"which has a history of human rights abuses."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"63"	"""If you get young officers,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"64"	"expose them to a military organization"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"65"	"that is within a democratic political institution, such as the United States, then"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"66"	"that rubs off on them,"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"67"	"he said."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"68"	"In Malaysia, Powell met with Prime Minister Mahathir Mohamad,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"69"	"who has led the country since 1981."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"70"	"The Malaysian foreign minister, Syed Hamid Albar, later told local reporters"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"71"	"that Powell had proposed"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"72"	"that American and Malaysian officials review the idea of forming a regional training center in Malaysia to coordinate antiterrorism activities."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"73"	"His brief stop in Malaysia also highlighted the moral ambiguities of the effort to prevent terrorism and its emphasis on cooperation with governments"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"74"	"that the United States has often criticized."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"75"	"The United States once distanced itself from Mahathir for strong-arm tactics with political rivals,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"76"	"and human rights groups criticize him for arresting and jailing scores of suspected militants,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"77"	"including some"	"NONE"	"STATIVE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"78"	"who may be linked to al-Qaida, without trial."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"79"	"Powell said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"80"	"his discussions with Mahathir ""touched on the case"" of his former deputy, Anwar Ibrahim,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"81"	"who is serving a 15-year sentence on charges of sodomy and abuse of power after trials"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_news_20020731-nyt_part2.txt"	"82"	"that Powell said"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"83"	"the United States had ""always felt"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"84"	"were flawed."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"85"	"The assistant secretary of state for East Asian and Pacific affairs, James Kelly, met on Tuesday morning with Anwar's wife, Wan Azizah Wan Ismail, for what she later told Malaysian reporters"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"86"	"was a discussion about both the detention of her husband and six supporters, and the campaign against terrorism."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"87"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"88"	"MICROSOFT TEAMS WITH AT&T TO OFFER SOFTWARE FOR WIRELESS DEVICES AND SERVICES"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"89"	""	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"90"	"Microsoft plans to announce on Wednesday a partnership with AT&T Wireless Services to offer software for wireless devices and services,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"91"	"a person close to the talks said Tuesday night."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"92"	"The deal would be part of Microsoft's drive to sign up wireless carriers to use its so-called smart phone software --"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_news_20020731-nyt_part2.txt"	"93"	"a pared-down version of the Windows operating system -- and services"	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"94"	"that Microsoft is developing as part of its ."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_news_20020731-nyt_part2.txt"	"95"	"Net Internet strategy."	"NONE"	"NONE"	"NONE"
"masc_news_20020731-nyt_part2.txt"	"96"	"Neither Microsoft nor AT&T Wireless would comment."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
